,callsign,icao24,last_position,filter,count
16925,JZA810,c05f04,2022-01-13 04:26:20.768999936+00:00,False,0
16926,JZA810,c05f04,2022-01-13 04:26:21.636000+00:00,False,0
16927,JZA810,c05f04,2022-01-13 04:26:22.657999872+00:00,False,0
16928,JZA810,c05f04,2022-01-13 04:26:23.625999872+00:00,False,0
16929,JZA810,c05f04,2022-01-13 04:26:24.533999872+00:00,False,0
16930,JZA810,c05f04,2022-01-13 04:26:25.644000+00:00,False,0
16931,JZA810,c05f04,2022-01-13 04:26:26.721999872+00:00,False,0
16932,JZA810,c05f04,2022-01-13 04:26:27.720999936+00:00,False,0
16933,JZA810,c05f04,2022-01-13 04:26:28.721999872+00:00,False,0
16934,JZA810,c05f04,2022-01-13 04:26:29.707000064+00:00,False,0
16935,JZA810,c05f04,2022-01-13 04:26:30.617000192+00:00,False,0
16936,JZA810,c05f04,2022-01-13 04:26:31.630000128+00:00,False,0
16937,JZA810,c05f04,2022-01-13 04:26:32.680999936+00:00,False,0
16938,JZA810,c05f04,2022-01-13 04:26:33.563000064+00:00,False,0
16939,JZA810,c05f04,2022-01-13 04:26:34.974999808+00:00,False,0
16940,JZA810,c05f04,2022-01-13 04:26:35.632000+00:00,False,0
16941,JZA810,c05f04,2022-01-13 04:26:36.724999936+00:00,False,0
16942,JZA810,c05f04,2022-01-13 04:26:37.880999936+00:00,False,0
16943,JZA810,c05f04,2022-01-13 04:26:38.892000+00:00,False,0
16944,JZA810,c05f04,2022-01-13 04:26:39.470000128+00:00,False,0
16945,JZA810,c05f04,2022-01-13 04:26:40.920999936+00:00,False,0
16946,JZA810,c05f04,2022-01-13 04:26:41.933000192+00:00,False,0
16947,JZA810,c05f04,2022-01-13 04:26:42.946000128+00:00,False,0
16948,JZA810,c05f04,2022-01-13 04:26:43.966000128+00:00,False,0
16949,JZA810,c05f04,2022-01-13 04:26:44.543000064+00:00,False,0
16950,JZA810,c05f04,2022-01-13 04:26:45.703000064+00:00,False,0
16951,JZA810,c05f04,2022-01-13 04:26:46.720999936+00:00,False,0
16952,JZA810,c05f04,2022-01-13 04:26:47.882999808+00:00,False,0
16953,JZA810,c05f04,2022-01-13 04:26:48.897000192+00:00,False,0
16954,JZA810,c05f04,2022-01-13 04:26:49.911000064+00:00,False,0
16955,JZA810,c05f04,2022-01-13 04:26:50.544000+00:00,False,0
16956,JZA810,c05f04,2022-01-13 04:26:51.936000+00:00,False,0
16957,JZA810,c05f04,2022-01-13 04:26:52.533999872+00:00,False,0
16958,JZA810,c05f04,2022-01-13 04:26:53.546999808+00:00,False,0
16959,JZA810,c05f04,2022-01-13 04:26:54.974999808+00:00,False,0
16960,JZA810,c05f04,2022-01-13 04:26:55.576000+00:00,False,0
16961,JZA810,c05f04,2022-01-13 04:26:56.539000064+00:00,False,0
16962,JZA810,c05f04,2022-01-13 04:26:57.608999936+00:00,False,0
16963,JZA810,c05f04,2022-01-13 04:26:58.622999808+00:00,False,0
16964,JZA810,c05f04,2022-01-13 04:26:59.756000+00:00,False,0
16965,JZA810,c05f04,2022-01-13 04:27:00.997999872+00:00,False,0
16966,JZA810,c05f04,2022-01-13 04:27:01.379000064+00:00,False,0
16967,JZA810,c05f04,2022-01-13 04:27:02.829999872+00:00,False,0
16968,JZA810,c05f04,2022-01-13 04:27:03.844000+00:00,False,0
16969,JZA810,c05f04,2022-01-13 04:27:04.953000192+00:00,False,0
16970,JZA810,c05f04,2022-01-13 04:27:05.839000064+00:00,False,0
16971,JZA810,c05f04,2022-01-13 04:27:06.756000+00:00,False,0
16972,JZA810,c05f04,2022-01-13 04:27:07.792000+00:00,False,0
16973,JZA810,c05f04,2022-01-13 04:27:08.799000064+00:00,False,0
16974,JZA810,c05f04,2022-01-13 04:27:09.397000192+00:00,False,0
16975,JZA810,c05f04,2022-01-13 04:27:10.937999872+00:00,False,0
16976,JZA810,c05f04,2022-01-13 04:27:11.974999808+00:00,False,0
16977,JZA810,c05f04,2022-01-13 04:27:12.844000+00:00,False,0
16978,JZA810,c05f04,2022-01-13 04:27:13.868000+00:00,False,0
16979,JZA810,c05f04,2022-01-13 04:27:14.750999808+00:00,False,0
16980,JZA810,c05f04,2022-01-13 04:27:15.769999872+00:00,False,0
16981,JZA810,c05f04,2022-01-13 04:27:16.639000064+00:00,False,0
16982,JZA810,c05f04,2022-01-13 04:27:17.648000+00:00,False,0
16983,JZA810,c05f04,2022-01-13 04:27:18.661999872+00:00,False,0
16984,JZA810,c05f04,2022-01-13 04:27:19.673000192+00:00,False,0
16985,JZA810,c05f04,2022-01-13 04:27:20.832000+00:00,False,0
16986,JZA810,c05f04,2022-01-13 04:27:21.846999808+00:00,False,0
16987,JZA810,c05f04,2022-01-13 04:27:22.857000192+00:00,False,0
16988,JZA810,c05f04,2022-01-13 04:27:23.436000+00:00,False,0
16989,JZA810,c05f04,2022-01-13 04:27:24.737999872+00:00,False,0
16990,JZA810,c05f04,2022-01-13 04:27:25.757999872+00:00,False,0
16991,JZA810,c05f04,2022-01-13 04:27:26.770999808+00:00,False,0
16992,JZA810,c05f04,2022-01-13 04:27:27.636000+00:00,False,0
16993,JZA810,c05f04,2022-01-13 04:27:28.609999872+00:00,False,0
16994,JZA810,c05f04,2022-01-13 04:27:29.663000064+00:00,False,0
16995,JZA810,c05f04,2022-01-13 04:27:30.690000128+00:00,False,0
16996,JZA810,c05f04,2022-01-13 04:27:31.700000+00:00,False,0
16997,JZA810,c05f04,2022-01-13 04:27:32.859000064+00:00,False,0
16998,JZA810,c05f04,2022-01-13 04:27:33.869999872+00:00,False,0
16999,JZA810,c05f04,2022-01-13 04:27:34.452000+00:00,False,0
17000,JZA810,c05f04,2022-01-13 04:27:35.756000+00:00,False,0
17001,JZA810,c05f04,2022-01-13 04:27:36.913000192+00:00,False,0
17002,JZA810,c05f04,2022-01-13 04:27:37.924000+00:00,False,0
17003,JZA810,c05f04,2022-01-13 04:27:38.938999808+00:00,False,0
17004,JZA810,c05f04,2022-01-13 04:27:39.842999808+00:00,False,0
17005,JZA810,c05f04,2022-01-13 04:27:40.426000128+00:00,False,0
17006,JZA810,c05f04,2022-01-13 04:27:41.392000+00:00,False,0
17007,JZA810,c05f04,2022-01-13 04:27:42.596999936+00:00,False,0
17008,JZA810,c05f04,2022-01-13 04:27:43.608000+00:00,False,0
17009,JZA810,c05f04,2022-01-13 04:27:44.920000+00:00,False,0
17010,JZA810,c05f04,2022-01-13 04:27:45.876000+00:00,False,0
17011,JZA810,c05f04,2022-01-13 04:27:46.948000+00:00,False,0
17012,JZA810,c05f04,2022-01-13 04:27:47.813999872+00:00,False,0
17013,JZA810,c05f04,2022-01-13 04:27:48.684999936+00:00,False,0
17014,JZA810,c05f04,2022-01-13 04:27:49.852000+00:00,False,0
17015,JZA810,c05f04,2022-01-13 04:27:50.867000064+00:00,False,0
17016,JZA810,c05f04,2022-01-13 04:27:51.881999872+00:00,False,0
17017,JZA810,c05f04,2022-01-13 04:27:52.969000192+00:00,False,0
17018,JZA810,c05f04,2022-01-13 04:27:53.911000064+00:00,False,0
17019,JZA810,c05f04,2022-01-13 04:27:54.928000+00:00,False,0
17020,JZA810,c05f04,2022-01-13 04:27:55.936999936+00:00,False,0
17021,JZA810,c05f04,2022-01-13 04:27:56.953000192+00:00,False,0
17022,JZA810,c05f04,2022-01-13 04:27:57.500000+00:00,False,0
17023,JZA810,c05f04,2022-01-13 04:27:58.977999872+00:00,False,0
17024,JZA810,c05f04,2022-01-13 04:27:59.846999808+00:00,False,0
17025,JZA810,c05f04,2022-01-13 04:28:00.720000+00:00,False,0
17026,JZA810,c05f04,2022-01-13 04:28:01.589999872+00:00,False,0
17027,JZA810,c05f04,2022-01-13 04:28:02.898000128+00:00,False,0
17028,JZA810,c05f04,2022-01-13 04:28:03.842999808+00:00,False,0
17029,JZA810,c05f04,2022-01-13 04:28:04.490000128+00:00,False,0
17030,JZA810,c05f04,2022-01-13 04:28:05.935000064+00:00,False,0
17031,JZA810,c05f04,2022-01-13 04:28:06.519000064+00:00,False,0
17032,JZA810,c05f04,2022-01-13 04:28:07.529999872+00:00,False,0
17033,JZA810,c05f04,2022-01-13 04:28:08.686000128+00:00,False,0
17034,JZA810,c05f04,2022-01-13 04:28:09.697999872+00:00,False,0
17035,JZA810,c05f04,2022-01-13 04:28:10.711000064+00:00,False,0
17036,JZA810,c05f04,2022-01-13 04:28:11.723000064+00:00,False,0
17037,JZA810,c05f04,2022-01-13 04:28:12.720999936+00:00,False,0
17038,JZA810,c05f04,2022-01-13 04:28:13.604999936+00:00,False,0
17039,JZA810,c05f04,2022-01-13 04:28:14.618000128+00:00,False,0
17040,JZA810,c05f04,2022-01-13 04:28:15.484999936+00:00,False,0
17041,JZA810,c05f04,2022-01-13 04:28:16.645999872+00:00,False,0
17042,JZA810,c05f04,2022-01-13 04:28:17.960000+00:00,False,0
17043,JZA810,c05f04,2022-01-13 04:28:18.972999936+00:00,False,0
17044,JZA810,c05f04,2022-01-13 04:28:19.986000128+00:00,False,0
17045,JZA810,c05f04,2022-01-13 04:28:20.997999872+00:00,False,0
17046,JZA810,c05f04,2022-01-13 04:28:21.578000128+00:00,False,0
17047,JZA810,c05f04,2022-01-13 04:28:22.444999936+00:00,False,0
17048,JZA810,c05f04,2022-01-13 04:28:23.460000+00:00,False,0
17049,JZA810,c05f04,2022-01-13 04:28:24.999000064+00:00,False,0
17050,JZA810,c05f04,2022-01-13 04:28:25.484999936+00:00,False,0
17051,JZA810,c05f04,2022-01-13 04:28:26.559000064+00:00,False,0
17052,JZA810,c05f04,2022-01-13 04:28:27.508000+00:00,False,0
17053,JZA810,c05f04,2022-01-13 04:28:28.675000064+00:00,False,0
17054,JZA810,c05f04,2022-01-13 04:28:29.986000128+00:00,False,0
17055,JZA810,c05f04,2022-01-13 04:28:30.420000+00:00,False,0
17056,JZA810,c05f04,2022-01-13 04:28:31.944999936+00:00,False,0
17057,JZA810,c05f04,2022-01-13 04:28:32.892999936+00:00,False,0
17058,JZA810,c05f04,2022-01-13 04:28:33.542000128+00:00,False,0
17059,JZA810,c05f04,2022-01-13 04:28:34.556000+00:00,False,0
17060,JZA810,c05f04,2022-01-13 04:28:35.712999936+00:00,False,0
17061,JZA810,c05f04,2022-01-13 04:28:36.581000192+00:00,False,0
17062,JZA810,c05f04,2022-01-13 04:28:37.601000192+00:00,False,0
17063,JZA810,c05f04,2022-01-13 04:28:38.469000192+00:00,False,0
17064,JZA810,c05f04,2022-01-13 04:28:39.938999808+00:00,False,0
17065,JZA810,c05f04,2022-01-13 04:28:40.957999872+00:00,False,0
17066,JZA810,c05f04,2022-01-13 04:28:41.968000+00:00,False,0
17067,JZA810,c05f04,2022-01-13 04:28:42.976000+00:00,False,0
17068,JZA810,c05f04,2022-01-13 04:28:43.417999872+00:00,False,0
17069,JZA810,c05f04,2022-01-13 04:28:44.596999936+00:00,False,0
17070,JZA810,c05f04,2022-01-13 04:28:45.608000+00:00,False,0
17071,JZA810,c05f04,2022-01-13 04:28:46.770999808+00:00,False,0
17072,JZA810,c05f04,2022-01-13 04:28:47.780999936+00:00,False,0
17073,JZA810,c05f04,2022-01-13 04:28:48.913000192+00:00,False,0
17074,JZA810,c05f04,2022-01-13 04:28:49.813999872+00:00,False,0
17075,JZA810,c05f04,2022-01-13 04:28:50.836999936+00:00,False,0
17076,JZA810,c05f04,2022-01-13 04:28:51.861999872+00:00,False,0
17077,JZA810,c05f04,2022-01-13 04:28:52.880000+00:00,False,0
17078,JZA810,c05f04,2022-01-13 04:28:53.460000+00:00,False,0
17079,JZA810,c05f04,2022-01-13 04:28:54.473999872+00:00,False,0
17080,JZA810,c05f04,2022-01-13 04:28:55.608000+00:00,False,0
17081,JZA810,c05f04,2022-01-13 04:28:56.647000064+00:00,False,0
17082,JZA810,c05f04,2022-01-13 04:28:57.660000+00:00,False,0
17083,JZA810,c05f04,2022-01-13 04:28:58.822000128+00:00,False,0
17084,JZA810,c05f04,2022-01-13 04:28:59.690000128+00:00,False,0
17085,JZA810,c05f04,2022-01-13 04:29:00.855000064+00:00,False,0
17086,JZA810,c05f04,2022-01-13 04:29:01.953000192+00:00,False,0
17087,JZA810,c05f04,2022-01-13 04:29:02.956000+00:00,False,0
17088,JZA810,c05f04,2022-01-13 04:29:03.845999872+00:00,False,0
17089,JZA810,c05f04,2022-01-13 04:29:04.857000192+00:00,False,0
17090,JZA810,c05f04,2022-01-13 04:29:05.435000064+00:00,False,0
17091,JZA810,c05f04,2022-01-13 04:29:06.913000192+00:00,False,0
17092,JZA810,c05f04,2022-01-13 04:29:07.933000192+00:00,False,0
17093,JZA810,c05f04,2022-01-13 04:29:08.947000064+00:00,False,0
17094,JZA810,c05f04,2022-01-13 04:29:09.808000+00:00,False,0
17095,JZA810,c05f04,2022-01-13 04:29:10.824999936+00:00,False,0
17096,JZA810,c05f04,2022-01-13 04:29:11.692000+00:00,False,0
17097,JZA810,c05f04,2022-01-13 04:29:12.706000128+00:00,False,0
17098,JZA810,c05f04,2022-01-13 04:29:13.638000128+00:00,False,0
17099,JZA810,c05f04,2022-01-13 04:29:14.657000192+00:00,False,0
17100,JZA810,c05f04,2022-01-13 04:29:15.525000192+00:00,False,0
17101,JZA810,c05f04,2022-01-13 04:29:16.683000064+00:00,False,0
17102,JZA810,c05f04,2022-01-13 04:29:17.701999872+00:00,False,0
17103,JZA810,c05f04,2022-01-13 04:29:18.839000064+00:00,False,0
17104,JZA810,c05f04,2022-01-13 04:29:19.734999808+00:00,False,0
17105,JZA810,c05f04,2022-01-13 04:29:20.604000+00:00,False,0
17106,JZA810,c05f04,2022-01-13 04:29:21.778000128+00:00,False,0
17107,JZA810,c05f04,2022-01-13 04:29:22.647000064+00:00,False,0
17108,JZA810,c05f04,2022-01-13 04:29:23.516000+00:00,False,0
17109,JZA810,c05f04,2022-01-13 04:29:24.960999936+00:00,False,0
17110,JZA810,c05f04,2022-01-13 04:29:25.992999936+00:00,False,0
17111,JZA810,c05f04,2022-01-13 04:29:26.565999872+00:00,False,0
17112,JZA810,c05f04,2022-01-13 04:29:27.438999808+00:00,False,0
17113,JZA810,c05f04,2022-01-13 04:29:28.599000064+00:00,False,0
17114,JZA810,c05f04,2022-01-13 04:29:29.611000064+00:00,False,0
17115,JZA810,c05f04,2022-01-13 04:29:30.753999872+00:00,False,0
17116,JZA810,c05f04,2022-01-13 04:29:31.784000+00:00,False,0
17117,JZA810,c05f04,2022-01-13 04:29:32.651000064+00:00,False,0
17118,JZA810,c05f04,2022-01-13 04:29:33.621999872+00:00,False,0
17119,JZA810,c05f04,2022-01-13 04:29:34.710000128+00:00,False,0
17120,JZA810,c05f04,2022-01-13 04:29:35.966000128+00:00,False,0
17121,JZA810,c05f04,2022-01-13 04:29:36.941999872+00:00,False,0
17122,JZA810,c05f04,2022-01-13 04:29:37.522000128+00:00,False,0
17123,JZA810,c05f04,2022-01-13 04:29:38.970000128+00:00,False,0
17124,JZA810,c05f04,2022-01-13 04:29:39.548000+00:00,False,0
17125,JZA810,c05f04,2022-01-13 04:29:40.561000192+00:00,False,0
17126,JZA810,c05f04,2022-01-13 04:29:41.657999872+00:00,False,0
17127,JZA810,c05f04,2022-01-13 04:29:42.796999936+00:00,False,0
17128,JZA810,c05f04,2022-01-13 04:29:43.683000064+00:00,False,0
17129,JZA810,c05f04,2022-01-13 04:29:44.653000192+00:00,False,0
17130,JZA810,c05f04,2022-01-13 04:29:45.723000064+00:00,False,0
17131,JZA810,c05f04,2022-01-13 04:29:46.731000064+00:00,False,0
17132,JZA810,c05f04,2022-01-13 04:29:47.670000128+00:00,False,0
17133,JZA810,c05f04,2022-01-13 04:29:48.824999936+00:00,False,0
17134,JZA810,c05f04,2022-01-13 04:29:49.696000+00:00,False,0
17135,JZA810,c05f04,2022-01-13 04:29:50.851000064+00:00,False,0
17136,JZA810,c05f04,2022-01-13 04:29:51.430000128+00:00,False,0
17137,JZA810,c05f04,2022-01-13 04:29:52.878000128+00:00,False,0
17138,JZA810,c05f04,2022-01-13 04:29:53.767000064+00:00,False,0
17139,JZA810,c05f04,2022-01-13 04:29:54.779000064+00:00,False,0
17140,JZA810,c05f04,2022-01-13 04:29:55.792999936+00:00,False,0
17141,JZA810,c05f04,2022-01-13 04:29:56.657000192+00:00,False,0
17142,JZA810,c05f04,2022-01-13 04:29:57.628000+00:00,False,0
17143,JZA810,c05f04,2022-01-13 04:29:58.688000+00:00,False,0
17144,JZA810,c05f04,2022-01-13 04:29:59.701999872+00:00,False,0
17145,JZA810,c05f04,2022-01-13 04:30:00.714999808+00:00,False,0
17146,JZA810,c05f04,2022-01-13 04:30:01.678999808+00:00,False,0
17147,JZA810,c05f04,2022-01-13 04:30:02.749000192+00:00,False,0
17148,JZA810,c05f04,2022-01-13 04:30:03.763000064+00:00,False,0
17149,JZA810,c05f04,2022-01-13 04:30:04.773999872+00:00,False,0
17150,JZA810,c05f04,2022-01-13 04:30:05.788000+00:00,False,0
17151,JZA810,c05f04,2022-01-13 04:30:06.943000064+00:00,False,0
17152,JZA810,c05f04,2022-01-13 04:30:07.816000+00:00,False,0
17153,JZA810,c05f04,2022-01-13 04:30:08.972000+00:00,False,0
17154,JZA810,c05f04,2022-01-13 04:30:09.971000064+00:00,False,0
17155,JZA810,c05f04,2022-01-13 04:30:10.852000+00:00,False,0
17156,JZA810,c05f04,2022-01-13 04:30:11.576999936+00:00,False,0
17157,JZA810,c05f04,2022-01-13 04:30:12.881999872+00:00,False,0
17158,JZA810,c05f04,2022-01-13 04:30:13.894000128+00:00,False,0
17159,JZA810,c05f04,2022-01-13 04:30:14.910000128+00:00,False,0
17160,JZA810,c05f04,2022-01-13 04:30:15.878000128+00:00,False,0
17161,JZA810,c05f04,2022-01-13 04:30:16.931000064+00:00,False,0
17162,JZA810,c05f04,2022-01-13 04:30:17.444999936+00:00,False,0
17163,JZA810,c05f04,2022-01-13 04:30:18.463000064+00:00,False,0
17164,JZA810,c05f04,2022-01-13 04:30:19.473999872+00:00,False,0
17165,JZA810,c05f04,2022-01-13 04:30:20.464999936+00:00,False,0
17166,JZA810,c05f04,2022-01-13 04:30:21.992999936+00:00,False,0
17167,JZA810,c05f04,2022-01-13 04:30:22.428999936+00:00,False,0
17168,JZA810,c05f04,2022-01-13 04:30:23.884999936+00:00,False,0
17169,JZA810,c05f04,2022-01-13 04:30:24.916999936+00:00,False,0
17170,JZA810,c05f04,2022-01-13 04:30:25.796000+00:00,False,0
17171,JZA810,c05f04,2022-01-13 04:30:26.811000064+00:00,False,0
17172,JZA810,c05f04,2022-01-13 04:30:27.969000192+00:00,False,0
17173,JZA810,c05f04,2022-01-13 04:30:28.836000+00:00,False,0
17174,JZA810,c05f04,2022-01-13 04:30:29.848000+00:00,False,0
17175,JZA810,c05f04,2022-01-13 04:30:30.861999872+00:00,False,0
17176,JZA810,c05f04,2022-01-13 04:30:31.875000064+00:00,False,0
17177,JZA810,c05f04,2022-01-13 04:30:32.897000192+00:00,False,0
17178,JZA810,c05f04,2022-01-13 04:30:33.913000192+00:00,False,0
17179,JZA810,c05f04,2022-01-13 04:30:34.930000128+00:00,False,0
17180,JZA810,c05f04,2022-01-13 04:30:35.940000+00:00,False,0
17181,JZA810,c05f04,2022-01-13 04:30:36.502000128+00:00,False,0
17182,JZA810,c05f04,2022-01-13 04:30:37.964999936+00:00,False,0
17183,JZA810,c05f04,2022-01-13 04:30:38.398000128+00:00,False,0
17184,JZA810,c05f04,2022-01-13 04:30:39.986000128+00:00,False,0
17185,JZA810,c05f04,2022-01-13 04:30:40.852999936+00:00,False,0
17186,JZA810,c05f04,2022-01-13 04:30:41.872000+00:00,False,0
17187,JZA810,c05f04,2022-01-13 04:30:42.895000064+00:00,False,0
17188,JZA810,c05f04,2022-01-13 04:30:43.474999808+00:00,False,0
17189,JZA810,c05f04,2022-01-13 04:30:44.921999872+00:00,False,0
17190,JZA810,c05f04,2022-01-13 04:30:45.900999936+00:00,False,0
17191,JZA810,c05f04,2022-01-13 04:30:46.808999936+00:00,False,0
17192,JZA810,c05f04,2022-01-13 04:30:47.819000064+00:00,False,0
17193,JZA810,c05f04,2022-01-13 04:30:48.908000+00:00,False,0
17194,JZA810,c05f04,2022-01-13 04:30:49.796000+00:00,False,0
17195,JZA810,c05f04,2022-01-13 04:30:50.868999936+00:00,False,0
17196,JZA810,c05f04,2022-01-13 04:30:51.747000064+00:00,False,0
17197,JZA810,c05f04,2022-01-13 04:30:52.905999872+00:00,False,0
17198,JZA810,c05f04,2022-01-13 04:30:53.996999936+00:00,False,0
17199,JZA810,c05f04,2022-01-13 04:30:54.503000064+00:00,False,0
17200,JZA810,c05f04,2022-01-13 04:30:55.658999808+00:00,False,0
17201,JZA810,c05f04,2022-01-13 04:30:56.674000128+00:00,False,0
17202,JZA810,c05f04,2022-01-13 04:30:57.701999872+00:00,False,0
17203,JZA810,c05f04,2022-01-13 04:30:58.716000+00:00,False,0
17204,JZA810,c05f04,2022-01-13 04:30:59.727000064+00:00,False,0
17205,JZA810,c05f04,2022-01-13 04:31:00.746000128+00:00,False,0
17206,JZA810,c05f04,2022-01-13 04:31:01.757999872+00:00,False,0
17207,JZA810,c05f04,2022-01-13 04:31:02.768999936+00:00,False,0
17208,JZA810,c05f04,2022-01-13 04:31:03.936999936+00:00,False,0
17209,JZA810,c05f04,2022-01-13 04:31:04.964000+00:00,False,0
17210,JZA810,c05f04,2022-01-13 04:31:05.529999872+00:00,False,0
17211,JZA810,c05f04,2022-01-13 04:31:06.548999936+00:00,False,0
17212,JZA810,c05f04,2022-01-13 04:31:07.707000064+00:00,False,0
17213,JZA810,c05f04,2022-01-13 04:31:08.716999936+00:00,False,0
17214,JZA810,c05f04,2022-01-13 04:31:09.729000192+00:00,False,0
17215,JZA810,c05f04,2022-01-13 04:31:10.289999872+00:00,False,0
17216,JZA810,c05f04,2022-01-13 04:31:11.806999808+00:00,False,0
17217,JZA810,c05f04,2022-01-13 04:31:12.872999936+00:00,False,0
17218,JZA810,c05f04,2022-01-13 04:31:13.776000+00:00,False,0
17219,JZA810,c05f04,2022-01-13 04:31:14.236000+00:00,False,0
17220,JZA810,c05f04,2022-01-13 04:31:15.379000064+00:00,False,0
17221,JZA810,c05f04,2022-01-13 04:31:16.976999936+00:00,False,0
17222,JZA810,c05f04,2022-01-13 04:31:17.639000064+00:00,False,0
17223,JZA810,c05f04,2022-01-13 04:31:18.793999872+00:00,False,0
17224,JZA810,c05f04,2022-01-13 04:31:19.594000128+00:00,False,0
17225,JZA810,c05f04,2022-01-13 04:31:20.464000+00:00,False,0
17226,JZA810,c05f04,2022-01-13 04:31:21.917999872+00:00,False,0
17227,JZA810,c05f04,2022-01-13 04:31:22.928000+00:00,False,0
17228,JZA810,c05f04,2022-01-13 04:31:23.950000128+00:00,False,0
17229,JZA810,c05f04,2022-01-13 04:31:24.968000+00:00,False,0
17230,JZA810,c05f04,2022-01-13 04:31:25.544000+00:00,False,0
17231,JZA810,c05f04,2022-01-13 04:31:26.717999872+00:00,False,0
17232,JZA810,c05f04,2022-01-13 04:31:27.585999872+00:00,False,0
17233,JZA810,c05f04,2022-01-13 04:31:28.601000192+00:00,False,0
17234,JZA810,c05f04,2022-01-13 04:31:29.612999936+00:00,False,0
17235,JZA810,c05f04,2022-01-13 04:31:30.482000128+00:00,False,0
17236,JZA810,c05f04,2022-01-13 04:31:31.916999936+00:00,False,0
17237,JZA810,c05f04,2022-01-13 04:31:32.812000+00:00,False,0
17238,JZA810,c05f04,2022-01-13 04:31:33.825999872+00:00,False,0
17239,JZA810,c05f04,2022-01-13 04:31:34.839000064+00:00,False,0
17240,JZA810,c05f04,2022-01-13 04:31:35.854000128+00:00,False,0
17241,JZA810,c05f04,2022-01-13 04:31:36.559000064+00:00,False,0
17242,JZA810,c05f04,2022-01-13 04:31:37.612999936+00:00,False,0
17243,JZA810,c05f04,2022-01-13 04:31:38.616000+00:00,False,0
17244,JZA810,c05f04,2022-01-13 04:31:39.632999936+00:00,False,0
17245,JZA810,c05f04,2022-01-13 04:31:40.933000192+00:00,False,0
17246,JZA810,c05f04,2022-01-13 04:31:41.512999936+00:00,False,0
17247,JZA810,c05f04,2022-01-13 04:31:42.755000064+00:00,False,0
17248,JZA810,c05f04,2022-01-13 04:31:43.973999872+00:00,False,0
17249,JZA810,c05f04,2022-01-13 04:31:44.852000+00:00,False,0
17250,JZA810,c05f04,2022-01-13 04:31:45.867000064+00:00,False,0
17251,JZA810,c054bd,2022-01-15 05:16:31.483000064+00:00,False,0
17252,JZA810,c054bd,2022-01-15 05:16:32.482000128+00:00,False,0
17253,JZA810,c054bd,2022-01-15 05:16:33.520999936+00:00,False,0
17254,JZA810,c054bd,2022-01-15 05:16:34.968000+00:00,False,0
17255,JZA810,c054bd,2022-01-15 05:16:35.543000064+00:00,False,0
17256,JZA810,c054bd,2022-01-15 05:16:36.548000+00:00,False,0
17257,JZA810,c054bd,2022-01-15 05:16:37.624000+00:00,False,0
17258,JZA810,c054bd,2022-01-15 05:16:38.604000+00:00,False,0
17259,JZA810,c054bd,2022-01-15 05:16:39.657000192+00:00,False,0
17260,JZA810,c054bd,2022-01-15 05:16:40.426000128+00:00,False,0
17261,JZA810,c054bd,2022-01-15 05:16:41.819000064+00:00,False,0
17262,JZA810,c054bd,2022-01-15 05:16:42.848999936+00:00,False,0
17263,JZA810,c054bd,2022-01-15 05:16:43.731000064+00:00,False,0
17264,JZA810,c054bd,2022-01-15 05:16:44.921999872+00:00,False,0
17265,JZA810,c054bd,2022-01-15 05:16:45.698999808+00:00,False,0
17266,JZA810,c054bd,2022-01-15 05:16:46.788000+00:00,False,0
17267,JZA810,c054bd,2022-01-15 05:16:47.884000+00:00,False,0
17268,JZA810,c054bd,2022-01-15 05:16:48.960999936+00:00,False,0
17269,JZA810,c054bd,2022-01-15 05:16:49.864999936+00:00,False,0
17270,JZA810,c054bd,2022-01-15 05:16:50.934000128+00:00,False,0
17271,JZA810,c054bd,2022-01-15 05:16:51.993999872+00:00,False,0
17272,JZA810,c054bd,2022-01-15 05:16:52.851000064+00:00,False,0
17273,JZA810,c054bd,2022-01-15 05:16:53.757999872+00:00,False,0
17274,JZA810,c054bd,2022-01-15 05:16:54.655000064+00:00,False,0
17275,JZA810,c054bd,2022-01-15 05:16:55.635000064+00:00,False,0
17276,JZA810,c054bd,2022-01-15 05:16:56.563000064+00:00,False,0
17277,JZA810,c054bd,2022-01-15 05:16:57.660999936+00:00,False,0
17278,JZA810,c054bd,2022-01-15 05:16:58.645999872+00:00,False,0
17279,JZA810,c054bd,2022-01-15 05:16:59.788999936+00:00,False,0
17280,JZA810,c054bd,2022-01-15 05:17:00.824000+00:00,False,0
17281,JZA810,c054bd,2022-01-15 05:17:01.811000064+00:00,False,0
17282,JZA810,c054bd,2022-01-15 05:17:02.924000+00:00,False,0
17283,JZA810,c054bd,2022-01-15 05:17:03.834000128+00:00,False,0
17284,JZA810,c054bd,2022-01-15 05:17:04.869999872+00:00,False,0
17285,JZA810,c054bd,2022-01-15 05:17:05.795000064+00:00,False,0
17286,JZA810,c054bd,2022-01-15 05:17:06.673000192+00:00,False,0
17287,JZA810,c054bd,2022-01-15 05:17:07.639000064+00:00,False,0
17288,JZA810,c054bd,2022-01-15 05:17:08.632000+00:00,False,0
17289,JZA810,c054bd,2022-01-15 05:17:09.767000064+00:00,False,0
17290,JZA810,c054bd,2022-01-15 05:17:10.767000064+00:00,False,0
17291,JZA810,c054bd,2022-01-15 05:17:11.750999808+00:00,False,0
17292,JZA810,c054bd,2022-01-15 05:17:12.948000+00:00,False,0
17293,JZA810,c054bd,2022-01-15 05:17:13.916999936+00:00,False,0
17294,JZA810,c054bd,2022-01-15 05:17:14.716000+00:00,False,0
